43.464: [GC43.464: [DefNew: 447K->64K(448K), 0.0006420 secs] 515572K->515265K(1048512K), 0.0006860 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.474: [GC43.474: [DefNew: 448K->63K(448K), 0.0006520 secs] 515649K->515352K(1048512K), 0.0006870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.485: [GC43.485: [DefNew: 447K->63K(448K), 0.0009410 secs] 515736K->515442K(1048512K), 0.0010060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.495: [GC43.495: [DefNew: 447K->63K(448K), 0.0005890 secs] 515826K->515517K(1048512K), 0.0006310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.505: [GC43.505: [DefNew: 447K->63K(448K), 0.0007950 secs] 515901K->515605K(1048512K), 0.0008540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.514: [GC43.514: [DefNew: 447K->63K(448K), 0.0006380 secs] 515989K->515690K(1048512K), 0.0006760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.522: [GC43.522: [DefNew: 447K->63K(448K), 0.0008240 secs] 516074K->515776K(1048512K), 0.0008780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.532: [GC43.532: [DefNew: 447K->64K(448K), 0.0009790 secs] 516160K->515881K(1048512K), 0.0010440 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.543: [GC43.543: [DefNew: 447K->63K(448K), 0.0007360 secs] 516265K->515986K(1048512K), 0.0007840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.552: [GC43.552: [DefNew: 447K->64K(448K), 0.0007270 secs] 516370K->516076K(1048512K), 0.0007850 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.563: [GC43.564: [DefNew: 448K->63K(448K), 0.0009430 secs] 516460K->516169K(1048512K), 0.0010210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.574: [GC43.574: [DefNew: 447K->63K(448K), 0.0006410 secs] 516553K->516254K(1048512K), 0.0006940 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.584: [GC43.584: [DefNew: 447K->63K(448K), 0.0009490 secs] 516637K->516342K(1048512K), 0.0010020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.593: [GC43.593: [DefNew: 447K->63K(448K), 0.0006180 secs] 516726K->516423K(1048512K), 0.0006560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.603: [GC43.603: [DefNew: 447K->63K(448K), 0.0006590 secs] 516807K->516505K(1048512K), 0.0007070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.613: [GC43.613: [DefNew: 447K->63K(448K), 0.0005970 secs] 516889K->516586K(1048512K), 0.0006310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.623: [GC43.623: [DefNew: 447K->64K(448K), 0.0006680 secs] 516970K->516668K(1048512K), 0.0007130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.632: [GC43.632: [DefNew: 448K->64K(448K), 0.0007150 secs] 517052K->516739K(1048512K), 0.0007650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.642: [GC43.642: [DefNew: 448K->64K(448K), 0.0006620 secs] 517123K->516824K(1048512K), 0.0007040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.652: [GC43.652: [DefNew: 448K->63K(448K), 0.0008050 secs] 517208K->516912K(1048512K), 0.0008700 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.661: [GC43.661: [DefNew: 447K->64K(448K), 0.0007180 secs] 517296K->516988K(1048512K), 0.0007650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.673: [GC43.673: [DefNew: 448K->63K(448K), 0.0023340 secs] 517372K->517158K(1048512K), 0.0024290 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.684: [GC43.684: [DefNew: 447K->64K(448K), 0.0024890 secs] 517541K->517280K(1048512K), 0.0026360 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
43.694: [GC43.694: [DefNew: 448K->64K(448K), 0.0007910 secs] 517664K->517377K(1048512K), 0.0008460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.704: [GC43.704: [DefNew: 448K->64K(448K), 0.0009520 secs] 517761K->517461K(1048512K), 0.0010000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.715: [GC43.715: [DefNew: 448K->64K(448K), 0.0009420 secs] 517845K->517561K(1048512K), 0.0010040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.733: [GC43.733: [DefNew: 447K->63K(448K), 0.0012270 secs] 517945K->517681K(1048512K), 0.0013050 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
43.745: [GC43.745: [DefNew: 447K->63K(448K), 0.0011960 secs] 518065K->517830K(1048512K), 0.0012490 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.757: [GC43.757: [DefNew: 447K->63K(448K), 0.0015790 secs] 518214K->518010K(1048512K), 0.0016450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.769: [GC43.769: [DefNew: 447K->63K(448K), 0.0011630 secs] 518394K->518138K(1048512K), 0.0012320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.780: [GC43.780: [DefNew: 447K->64K(448K), 0.0034690 secs] 518522K->518252K(1048512K), 0.0035780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.792: [GC43.792: [DefNew: 447K->64K(448K), 0.0010530 secs] 518636K->518397K(1048512K), 0.0011020 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
43.801: [GC43.801: [DefNew: 448K->64K(448K), 0.0008480 secs] 518781K->518484K(1048512K), 0.0009050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.811: [GC43.811: [DefNew: 448K->63K(448K), 0.0007660 secs] 518868K->518582K(1048512K), 0.0008350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.820: [GC43.820: [DefNew: 447K->63K(448K), 0.0006220 secs] 518966K->518652K(1048512K), 0.0006650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.830: [GC43.830: [DefNew: 447K->64K(448K), 0.0005610 secs] 519036K->518735K(1048512K), 0.0005930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.839: [GC43.839: [DefNew: 447K->64K(448K), 0.0007860 secs] 519119K->518810K(1048512K), 0.0008490 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.849: [GC43.849: [DefNew: 448K->63K(448K), 0.0006570 secs] 519194K->518890K(1048512K), 0.0007030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.858: [GC43.859: [DefNew: 447K->63K(448K), 0.0006640 secs] 519274K->518980K(1048512K), 0.0007280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.868: [GC43.868: [DefNew: 447K->64K(448K), 0.0006870 secs] 519364K->519063K(1048512K), 0.0007310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.878: [GC43.878: [DefNew: 448K->63K(448K), 0.0028000 secs] 519447K->519162K(1048512K), 0.0029550 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
43.890: [GC43.890: [DefNew: 447K->63K(448K), 0.0022050 secs] 519546K->519384K(1048512K), 0.0022850 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.900: [GC43.901: [DefNew: 447K->63K(448K), 0.0010180 secs] 519768K->519474K(1048512K), 0.0010630 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.910: [GC43.910: [DefNew: 447K->63K(448K), 0.0006890 secs] 519858K->519567K(1048512K), 0.0007260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.919: [GC43.919: [DefNew: 447K->63K(448K), 0.0007800 secs] 519951K->519652K(1048512K), 0.0008530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.929: [GC43.929: [DefNew: 447K->64K(448K), 0.0006070 secs] 520036K->519733K(1048512K), 0.0006550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.938: [GC43.938: [DefNew: 448K->63K(448K), 0.0005690 secs] 520117K->519803K(1048512K), 0.0006110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.949: [GC43.949: [DefNew: 447K->63K(448K), 0.0005230 secs] 520186K->519879K(1048512K), 0.0005560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.958: [GC43.958: [DefNew: 447K->63K(448K), 0.0005400 secs] 520263K->519949K(1048512K), 0.0005750 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.967: [GC43.967: [DefNew: 447K->64K(448K), 0.0009130 secs] 520333K->520039K(1048512K), 0.0009670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.977: [GC43.977: [DefNew: 448K->63K(448K), 0.0006940 secs] 520423K->520118K(1048512K), 0.0007400 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.985: [GC43.985: [DefNew: 447K->63K(448K), 0.0007050 secs] 520501K->520213K(1048512K), 0.0007600 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.995: [GC43.995: [DefNew: 447K->63K(448K), 0.0006850 secs] 520597K->520296K(1048512K), 0.0007300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.004: [GC44.004: [DefNew: 447K->63K(448K), 0.0006460 secs] 520680K->520388K(1048512K), 0.0006870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.014: [GC44.014: [DefNew: 447K->63K(448K), 0.0006450 secs] 520772K->520472K(1048512K), 0.0006920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.024: [GC44.024: [DefNew: 447K->63K(448K), 0.0007610 secs] 520855K->520592K(1048512K), 0.0008020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.033: [GC44.033: [DefNew: 447K->63K(448K), 0.0007410 secs] 520976K->520673K(1048512K), 0.0008010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.043: [GC44.043: [DefNew: 447K->63K(448K), 0.0007550 secs] 521057K->520791K(1048512K), 0.0008060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.053: [GC44.053: [DefNew: 447K->63K(448K), 0.0010160 secs] 521175K->520935K(1048512K), 0.0010650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.063: [GC44.063: [DefNew: 447K->63K(448K), 0.0007800 secs] 521319K->521020K(1048512K), 0.0008220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.072: [GC44.072: [DefNew: 447K->64K(448K), 0.0008120 secs] 521404K->521099K(1048512K), 0.0008750 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.098: [GC44.098: [DefNew: 448K->63K(448K), 0.0022700 secs] 521483K->521257K(1048512K), 0.0023820 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.110: [GC44.110: [DefNew: 447K->63K(448K), 0.0020770 secs] 521641K->521446K(1048512K), 0.0021840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.122: [GC44.122: [DefNew: 447K->63K(448K), 0.0033300 secs] 521830K->521594K(1048512K), 0.0037270 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
44.135: [GC44.135: [DefNew: 447K->63K(448K), 0.0028190 secs] 521978K->521771K(1048512K), 0.0029620 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
44.148: [GC44.148: [DefNew: 447K->64K(448K), 0.0018210 secs] 522155K->521936K(1048512K), 0.0019040 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
44.160: [GC44.160: [DefNew: 448K->63K(448K), 0.0013540 secs] 522320K->522117K(1048512K), 0.0014370 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
44.169: [GC44.169: [DefNew: 447K->63K(448K), 0.0012340 secs] 522501K->522272K(1048512K), 0.0012990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.179: [GC44.179: [DefNew: 447K->63K(448K), 0.0007900 secs] 522656K->522373K(1048512K), 0.0008560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.189: [GC44.189: [DefNew: 447K->63K(448K), 0.0013810 secs] 522757K->522493K(1048512K), 0.0014580 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.200: [GC44.200: [DefNew: 447K->63K(448K), 0.0022660 secs] 522877K->522629K(1048512K), 0.0023960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.211: [GC44.211: [DefNew: 447K->63K(448K), 0.0009040 secs] 523013K->522718K(1048512K), 0.0009660 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.221: [GC44.221: [DefNew: 447K->64K(448K), 0.0009390 secs] 523102K->522801K(1048512K), 0.0009940 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
44.231: [GC44.231: [DefNew: 448K->63K(448K), 0.0006310 secs] 523185K->522902K(1048512K), 0.0006700 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.241: [GC44.241: [DefNew: 447K->64K(448K), 0.0006930 secs] 523286K->522994K(1048512K), 0.0007410 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.249: [GC44.250: [DefNew: 447K->63K(448K), 0.0007780 secs] 523377K->523083K(1048512K), 0.0008440 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.260: [GC44.260: [DefNew: 447K->63K(448K), 0.0010390 secs] 523467K->523242K(1048512K), 0.0010940 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.270: [GC44.270: [DefNew: 447K->63K(448K), 0.0013790 secs] 523626K->523388K(1048512K), 0.0014400 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.284: [GC44.284: [DefNew: 447K->64K(448K), 0.0010130 secs] 523772K->523506K(1048512K), 0.0010870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.294: [GC44.294: [DefNew: 448K->64K(448K), 0.0009370 secs] 523890K->523608K(1048512K), 0.0009900 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.304: [GC44.304: [DefNew: 447K->63K(448K), 0.0007720 secs] 523991K->523711K(1048512K), 0.0008280 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
44.313: [GC44.313: [DefNew: 447K->64K(448K), 0.0006870 secs] 524095K->523801K(1048512K), 0.0007320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.323: [GC44.323: [DefNew: 448K->64K(448K), 0.0008950 secs] 524185K->523916K(1048512K), 0.0009630 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.331: [GC44.331: [DefNew: 447K->63K(448K), 0.0008450 secs] 524300K->524002K(1048512K), 0.0009080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.341: [GC44.341: [DefNew: 447K->63K(448K), 0.0010700 secs] 524386K->524110K(1048512K), 0.0011340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.353: [GC44.353: [DefNew: 447K->64K(448K), 0.0020770 secs] 524494K->524232K(1048512K), 0.0023150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.365: [GC44.365: [DefNew: 448K->64K(448K), 0.0033930 secs] 524616K->524367K(1048512K), 0.0035140 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
44.378: [GC44.378: [DefNew: 447K->63K(448K), 0.0011370 secs] 524751K->524485K(1048512K), 0.0012200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.395: [GC44.395: [DefNew: 447K->63K(448K), 0.0031700 secs] 524869K->524644K(1048512K), 0.0033330 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
44.410: [GC44.410: [DefNew: 447K->63K(448K), 0.0014620 secs] 525028K->524845K(1048512K), 0.0015280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.420: [GC44.420: [DefNew: 447K->64K(448K), 0.0015770 secs] 525229K->524956K(1048512K), 0.0017810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.431: [GC44.431: [DefNew: 448K->63K(448K), 0.0015490 secs] 525340K->525051K(1048512K), 0.0017050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.442: [GC44.442: [DefNew: 447K->63K(448K), 0.0010190 secs] 525435K->525205K(1048512K), 0.0010760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.452: [GC44.452: [DefNew: 447K->64K(448K), 0.0010010 secs] 525589K->525278K(1048512K), 0.0010860 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.462: [GC44.462: [DefNew: 447K->64K(448K), 0.0007060 secs] 525661K->525364K(1048512K), 0.0007510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.472: [GC44.472: [DefNew: 448K->63K(448K), 0.0007510 secs] 525748K->525440K(1048512K), 0.0008430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.481: [GC44.481: [DefNew: 447K->63K(448K), 0.0006330 secs] 525824K->525522K(1048512K), 0.0007050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.492: [GC44.492: [DefNew: 447K->63K(448K), 0.0005960 secs] 525906K->525602K(1048512K), 0.0006330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.502: [GC44.502: [DefNew: 447K->63K(448K), 0.0006300 secs] 525986K->525676K(1048512K), 0.0006830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.513: [GC44.513: [DefNew: 447K->64K(448K), 0.0006250 secs] 526060K->525757K(1048512K), 0.0006590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.522: [GC44.522: [DefNew: 448K->63K(448K), 0.0007370 secs] 526141K->525838K(1048512K), 0.0008000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.531: [GC44.531: [DefNew: 447K->63K(448K), 0.0005930 secs] 526222K->525915K(1048512K), 0.0006270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.540: [GC44.540: [DefNew: 447K->64K(448K), 0.0008020 secs] 526299K->525990K(1048512K), 0.0008580 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.550: [GC44.550: [DefNew: 447K->63K(448K), 0.0006300 secs] 526374K->526062K(1048512K), 0.0006730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.559: [GC44.559: [DefNew: 447K->63K(448K), 0.0007050 secs] 526446K->526149K(1048512K), 0.0007470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.569: [GC44.569: [DefNew: 447K->63K(448K), 0.0006300 secs] 526533K->526223K(1048512K), 0.0006800 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.578: [GC44.578: [DefNew: 447K->64K(448K), 0.0006400 secs] 526607K->526311K(1048512K), 0.0006730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.587: [GC44.587: [DefNew: 448K->63K(448K), 0.0007610 secs] 526695K->526386K(1048512K), 0.0008160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.599: [GC44.599: [DefNew: 447K->63K(448K), 0.0014060 secs] 526770K->526592K(1048512K), 0.0014920 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
44.610: [GC44.610: [DefNew: 447K->64K(448K), 0.0011310 secs] 526975K->526749K(1048512K), 0.0011870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.618: [GC44.619: [DefNew: 447K->63K(448K), 0.0007510 secs] 527132K->526838K(1048512K), 0.0008070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.628: [GC44.629: [DefNew: 447K->63K(448K), 0.0007600 secs] 527222K->526916K(1048512K), 0.0008110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.638: [GC44.638: [DefNew: 447K->64K(448K), 0.0006550 secs] 527300K->527001K(1048512K), 0.0007000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.648: [GC44.648: [DefNew: 448K->63K(448K), 0.0005810 secs] 527385K->527075K(1048512K), 0.0006250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.658: [GC44.658: [DefNew: 447K->64K(448K), 0.0005720 secs] 527459K->527160K(1048512K), 0.0006040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.667: [GC44.667: [DefNew: 448K->64K(448K), 0.0009570 secs] 527544K->527243K(1048512K), 0.0010090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.677: [GC44.678: [DefNew: 448K->64K(448K), 0.0008590 secs] 527627K->527326K(1048512K), 0.0009280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.689: [GC44.689: [DefNew: 448K->63K(448K), 0.0018980 secs] 527710K->527541K(1048512K), 0.0020220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.700: [GC44.700: [DefNew: 447K->63K(448K), 0.0017800 secs] 527925K->527658K(1048512K), 0.0018960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.710: [GC44.710: [DefNew: 447K->63K(448K), 0.0008390 secs] 528042K->527792K(1048512K), 0.0008840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.720: [GC44.720: [DefNew: 447K->64K(448K), 0.0007980 secs] 528176K->527884K(1048512K), 0.0008800 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.730: [GC44.730: [DefNew: 448K->63K(448K), 0.0006000 secs] 528268K->527958K(1048512K), 0.0006370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.739: [GC44.739: [DefNew: 447K->64K(448K), 0.0006780 secs] 528342K->528044K(1048512K), 0.0007210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.750: [GC44.750: [DefNew: 448K->63K(448K), 0.0006050 secs] 528428K->528113K(1048512K), 0.0006390 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
44.760: [GC44.760: [DefNew: 447K->64K(448K), 0.0009550 secs] 528497K->528206K(1048512K), 0.0010060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.771: [GC44.771: [DefNew: 448K->64K(448K), 0.0012800 secs] 528590K->528336K(1048512K), 0.0013610 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.783: [GC44.783: [DefNew: 448K->63K(448K), 0.0012950 secs] 528720K->528468K(1048512K), 0.0013520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.794: [GC44.794: [DefNew: 447K->63K(448K), 0.0015080 secs] 528852K->528576K(1048512K), 0.0015840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.804: [GC44.804: [DefNew: 447K->64K(448K), 0.0031390 secs] 528960K->528786K(1048512K), 0.0033210 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
44.817: [GC44.817: [DefNew: 448K->63K(448K), 0.0018370 secs] 529170K->528904K(1048512K), 0.0019400 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.828: [GC44.828: [DefNew: 447K->63K(448K), 0.0007190 secs] 529288K->528994K(1048512K), 0.0007620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.839: [GC44.839: [DefNew: 447K->64K(448K), 0.0010660 secs] 529378K->529070K(1048512K), 0.0011160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.851: [GC44.851: [DefNew: 447K->64K(448K), 0.0012660 secs] 529454K->529200K(1048512K), 0.0013550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.862: [GC44.862: [DefNew: 448K->63K(448K), 0.0012750 secs] 529584K->529334K(1048512K), 0.0013260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.873: [GC44.873: [DefNew: 447K->63K(448K), 0.0013410 secs] 529718K->529464K(1048512K), 0.0013970 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
44.884: [GC44.884: [DefNew: 447K->63K(448K), 0.0012930 secs] 529848K->529600K(1048512K), 0.0013500 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.896: [GC44.896: [DefNew: 447K->63K(448K), 0.0013420 secs] 529984K->529725K(1048512K), 0.0013910 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
44.907: [GC44.907: [DefNew: 447K->64K(448K), 0.0013380 secs] 530109K->529858K(1048512K), 0.0014010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.919: [GC44.919: [DefNew: 448K->63K(448K), 0.0013770 secs] 530242K->529997K(1048512K), 0.0014310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.931: [GC44.931: [DefNew: 447K->64K(448K), 0.0014670 secs] 530381K->530133K(1048512K), 0.0015270 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
44.942: [GC44.942: [DefNew: 448K->63K(448K), 0.0013520 secs] 530517K->530269K(1048512K), 0.0014060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.953: [GC44.953: [DefNew: 447K->63K(448K), 0.0014180 secs] 530653K->530405K(1048512K), 0.0014920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.965: [GC44.965: [DefNew: 447K->63K(448K), 0.0013240 secs] 530789K->530525K(1048512K), 0.0013720 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
44.977: [GC44.977: [DefNew: 447K->63K(448K), 0.0014310 secs] 530909K->530670K(1048512K), 0.0014830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.989: [GC44.989: [DefNew: 447K->63K(448K), 0.0012940 secs] 531054K->530784K(1048512K), 0.0013480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.000: [GC45.000: [DefNew: 447K->64K(448K), 0.0011810 secs] 531168K->530896K(1048512K), 0.0012360 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
45.011: [GC45.011: [DefNew: 448K->63K(448K), 0.0018950 secs] 531280K->531064K(1048512K), 0.0019990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.021: [GC45.021: [DefNew: 447K->63K(448K), 0.0016010 secs] 531448K->531233K(1048512K), 0.0016730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.033: [GC45.033: [DefNew: 447K->63K(448K), 0.0009050 secs] 531617K->531319K(1048512K), 0.0009510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.044: [GC45.044: [DefNew: 447K->64K(448K), 0.0006830 secs] 531703K->531392K(1048512K), 0.0007150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.055: [GC45.055: [DefNew: 447K->64K(448K), 0.0006180 secs] 531775K->531485K(1048512K), 0.0006570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.066: [GC45.066: [DefNew: 447K->63K(448K), 0.0011850 secs] 531869K->531581K(1048512K), 0.0012490 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
45.077: [GC45.077: [DefNew: 447K->63K(448K), 0.0013260 secs] 531965K->531708K(1048512K), 0.0014010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.088: [GC45.088: [DefNew: 447K->63K(448K), 0.0022620 secs] 532092K->531832K(1048512K), 0.0024200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.099: [GC45.099: [DefNew: 447K->63K(448K), 0.0022730 secs] 532216K->531958K(1048512K), 0.0023430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.111: [GC45.111: [DefNew: 447K->63K(448K), 0.0026610 secs] 532342K->532175K(1048512K), 0.0028300 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
45.123: [GC45.123: [DefNew: 447K->63K(448K), 0.0019180 secs] 532559K->532343K(1048512K), 0.0020250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
